1.70324 , 1.68798
5.95477 , 2.39113
9.25504 , 4.91867
2.70638 , 8.02881
9.39085 , 5.41948
3.63933 , 0.457167
2.96823 , 0.664083
2.51381 , 0.218513
5.80798 , 9.5938
5.63005 , 3.71807
4.15876 , 0.861843
9.73785 , 3.98358
2.41005 , 8.41487
9.01486 , 4.53871
4.41389 , 7.79626
6.76382 , 6.92618
8.31507 , 0.990021
7.0336 , 3.77819
6.92282 , 1.20945
3.88104 , 1.76794
