15.5103	 -inf	 1.52257e-07	 1.67576e-06	 1.51551e-06	 1.04324e-07	 8.58106e-05	 1.48059e-05	 1.12419e-06	 8.33955e-07	 0
16.0103	 -inf	 2.07496e-07	 1.67361e-06	 1.51508e-06	 1.03633e-07	 8.55137e-05	 1.47941e-05	 1.12411e-06	 8.33959e-07	 0
16.5103	 -inf	 1.63187e-07	 1.66947e-06	 1.51108e-06	 1.02149e-07	 8.52143e-05	 1.47819e-05	 1.12404e-06	 8.33964e-07	 0
17.0103	 -inf	 1.12935e-07	 1.66587e-06	 1.50454e-06	 1.00001e-07	 8.49129e-05	 1.47694e-05	 1.12396e-06	 8.33969e-07	 0
17.5103	 -inf	 1.03147e-07	 1.66505e-06	 1.49714e-06	 9.73586e-08	 8.461e-05	 1.47565e-05	 1.12388e-06	 8.33974e-07	 0
18.0103	 -inf	 1.32131e-07	 1.66758e-06	 1.4907e-06	 9.4406e-08	 8.43061e-05	 1.47432e-05	 1.1238e-06	 8.33979e-07	 0
18.5103	 -inf	 1.94985e-07	 1.67197e-06	 1.48678e-06	 9.13213e-08	 8.40015e-05	 1.47296e-05	 1.12371e-06	 8.33984e-07	 0
19.0103	 -inf	 1.86966e-07	 1.67555e-06	 1.48629e-06	 8.82603e-08	 8.36968e-05	 1.47157e-05	 1.12362e-06	 8.33988e-07	 0
19.5104	 -inf	 1.2579e-07	 1.67608e-06	 1.48932e-06	 8.53504e-08	 8.33923e-05	 1.47014e-05	 1.12353e-06	 8.33993e-07	 0
20.0104	 -inf	 1.02259e-07	 1.67319e-06	 1.4951e-06	 8.26897e-08	 8.30884e-05	 1.46868e-05	 1.12344e-06	 8.33998e-07	 0
20.5104	 -inf	 1.17218e-07	 1.66857e-06	 1.50221e-06	 8.03499e-08	 8.27856e-05	 1.46718e-05	 1.12334e-06	 8.34003e-07	 0
21.0104	 -inf	 1.72447e-07	 1.66497e-06	 1.50892e-06	 7.83814e-08	 8.24844e-05	 1.46566e-05	 1.12324e-06	 8.34009e-07	 0
21.5104	 -inf	 2.04619e-07	 1.66456e-06	 1.51359e-06	 7.68176e-08	 8.21849e-05	 1.4641e-05	 1.12314e-06	 8.34014e-07	 0
22.0104	 -inf	 1.43969e-07	 1.66775e-06	 1.51503e-06	 7.56798e-08	 8.18876e-05	 1.46251e-05	 1.12304e-06	 8.34019e-07	 0
22.5104	 -inf	 1.05945e-07	 1.67268e-06	 1.51287e-06	 7.49808e-08	 8.1593e-05	 1.46089e-05	 1.12293e-06	 8.34024e-07	 0
23.0104	 -inf	 1.0752e-07	 1.67636e-06	 1.50769e-06	 7.47273e-08	 8.13012e-05	 1.45924e-05	 1.12282e-06	 8.3403e-07	 0
23.5104	 -inf	 1.49052e-07	 1.67651e-06	 1.50084e-06	 7.49217e-08	 8.10127e-05	 1.45756e-05	 1.12271e-06	 8.34036e-07	 0
24.0105	 -inf	 2.06828e-07	 1.67298e-06	 1.49404e-06	 7.55627e-08	 8.07278e-05	 1.45585e-05	 1.1226e-06	 8.34042e-07	 0
24.5105	 -inf	 1.66684e-07	 1.66789e-06	 1.48896e-06	 7.66448e-08	 8.04468e-05	 1.45411e-05	 1.12248e-06	 8.34048e-07	 0
25.0105	 -inf	 1.14425e-07	 1.6643e-06	 1.48681e-06	 7.81564e-08	 8.017e-05	 1.45234e-05	 1.12236e-06	 8.34054e-07	 0
25.5105	 -inf	 1.02668e-07	 1.66443e-06	 1.48808e-06	 8.00785e-08	 7.98978e-05	 1.45055e-05	 1.12224e-06	 8.3406e-07	 0
26.0105	 -inf	 1.29484e-07	 1.66832e-06	 1.49245e-06	 8.23804e-08	 7.96303e-05	 1.44873e-05	 1.12211e-06	 8.34066e-07	 0
26.5105	 -inf	 1.91947e-07	 1.67363e-06	 1.49884e-06	 8.50155e-08	 7.93681e-05	 1.44688e-05	 1.12199e-06	 8.34072e-07	 0
27.0105	 -inf	 1.90342e-07	 1.67713e-06	 1.50564e-06	 8.79162e-08	 7.9111e-05	 1.44501e-05	 1.12186e-06	 8.34078e-07	 0
27.5105	 -inf	 1.28213e-07	 1.67662e-06	 1.51116e-06	 9.09885e-08	 7.88595e-05	 1.44311e-05	 1.12173e-06	 8.34084e-07	 0
28.0105	 -inf	 1.0249e-07	 1.67239e-06	 1.51399e-06	 9.41086e-08	 7.86137e-05	 1.44119e-05	 1.12159e-06	 8.3409e-07	 0
28.5106	 -inf	 1.15342e-07	 1.66699e-06	 1.51345e-06	 9.71222e-08	 7.83741e-05	 1.43924e-05	 1.12145e-06	 8.34096e-07	 0
29.0106	 -inf	 1.68668e-07	 1.66365e-06	 1.5097e-06	 9.98506e-08	 7.81407e-05	 1.43727e-05	 1.12131e-06	 8.34102e-07	 0
29.5106	 -inf	 2.06196e-07	 1.66441e-06	 1.50375e-06	 1.02105e-07	 7.79138e-05	 1.43528e-05	 1.12117e-06	 8.34109e-07	 0
30.0106	 -inf	 1.47266e-07	 1.66887e-06	 1.49711e-06	 1.03706e-07	 7.76936e-05	 1.43326e-05	 1.12103e-06	 8.34115e-07	 0
30.5106	 -inf	 1.06923e-07	 1.67441e-06	 1.49143e-06	 1.04517e-07	 7.74802e-05	 1.43123e-05	 1.12088e-06	 8.34121e-07	 0
31.0106	 -inf	 1.06412e-07	 1.67763e-06	 1.4881e-06	 1.04463e-07	 7.72738e-05	 1.42917e-05	 1.12073e-06	 8.34128e-07	 0
31.5106	 -inf	 1.45629e-07	 1.67649e-06	 1.48792e-06	 1.03549e-07	 7.70746e-05	 1.42709e-05	 1.12058e-06	 8.34135e-07	 0
32.0106	 -inf	 2.05519e-07	 1.67161e-06	 1.49094e-06	 1.01858e-07	 7.68828e-05	 1.42499e-05	 1.12042e-06	 8.34142e-07	 0
32.5106	 -inf	 1.70532e-07	 1.66602e-06	 1.4964e-06	 9.95353e-08	 7.66985e-05	 1.42288e-05	 1.12026e-06	 8.34149e-07	 0
33.0105	 -inf	 1.16216e-07	 1.66308e-06	 1.50292e-06	 9.67608e-08	 7.65219e-05	 1.42074e-05	 1.1201e-06	 8.34156e-07	 0
33.5104	 -inf	 1.02311e-07	 1.66457e-06	 1.50886e-06	 9.37235e-08	 7.6353e-05	 1.41859e-05	 1.11994e-06	 8.34163e-07	 0
34.0103	 -inf	 1.26943e-07	 1.66968e-06	 1.51269e-06	 9.05993e-08	 7.61921e-05	 1.41643e-05	 1.11977e-06	 8.3417e-07	 0
34.5102	 -inf	 1.88693e-07	 1.67537e-06	 1.51342e-06	 8.7539e-08	 7.60392e-05	 1.41424e-05	 1.11961e-06	 8.34177e-07	 0
35.0101	 -inf	 1.93558e-07	 1.67817e-06	 1.51091e-06	 8.46623e-08	 7.58945e-05	 1.41204e-05	 1.11944e-06	 8.34184e-07	 0
35.51	 -inf	 1.30777e-07	 1.67633e-06	 1.50584e-06	 8.20594e-08	 7.57579e-05	 1.40982e-05	 1.11926e-06	 8.34191e-07	 0
36.01	 -inf	 1.0284e-07	 1.67098e-06	 1.49953e-06	 7.97944e-08	 7.56298e-05	 1.40759e-05	 1.11909e-06	 8.34198e-07	 0
36.5099	 -inf	 1.13613e-07	 1.66535e-06	 1.49358e-06	 7.79116e-08	 7.55101e-05	 1.40535e-05	 1.11891e-06	 8.34205e-07	 0
37.0098	 -inf	 1.6494e-07	 1.66281e-06	 1.48945e-06	 7.64395e-08	 7.53989e-05	 1.40309e-05	 1.11873e-06	 8.34212e-07	 0
37.5097	 -inf	 2.07335e-07	 1.66488e-06	 1.48813e-06	 7.53963e-08	 7.52963e-05	 1.40082e-05	 1.11855e-06	 8.34219e-07	 0
38.0096	 -inf	 1.50638e-07	 1.67036e-06	 1.48993e-06	 7.47924e-08	 7.52024e-05	 1.39854e-05	 1.11836e-06	 8.34226e-07	 0
38.5095	 -inf	 1.08013e-07	 1.676e-06	 1.49441e-06	 7.46336e-08	 7.51172e-05	 1.39624e-05	 1.11818e-06	 8.34234e-07	 0
39.0095	 -inf	 1.05445e-07	 1.67836e-06	 1.50047e-06	 7.4922e-08	 7.50407e-05	 1.39394e-05	 1.11799e-06	 8.34241e-07	 0
39.5094	 -inf	 1.42374e-07	 1.67596e-06	 1.50661e-06	 7.56556e-08	 7.49731e-05	 1.39162e-05	 1.11779e-06	 8.34248e-07	 0
40.0093	 -inf	 2.03798e-07	 1.67028e-06	 1.51124e-06	 7.68286e-08	 7.49144e-05	 1.3893e-05	 1.1176e-06	 8.34256e-07	 0
40.5092	 -inf	 1.74323e-07	 1.66477e-06	 1.51315e-06	 7.84289e-08	 7.48644e-05	 1.38696e-05	 1.1174e-06	 8.34264e-07	 0
41.0091	 -inf	 1.18122e-07	 1.66271e-06	 1.51184e-06	 8.04361e-08	 7.48236e-05	 1.38462e-05	 1.1172e-06	 8.34271e-07	 0
41.509	 -inf	 1.02078e-07	 1.6653e-06	 1.50769e-06	 8.2817e-08	 7.47918e-05	 1.38227e-05	 1.117e-06	 8.34279e-07	 0
42.009	 -inf	 1.24491e-07	 1.671e-06	 1.5018e-06	 8.55224e-08	 7.47688e-05	 1.37991e-05	 1.11679e-06	 8.34287e-07	 0
42.5089	 -inf	 1.85179e-07	 1.67635e-06	 1.49575e-06	 8.84799e-08	 7.4755e-05	 1.37755e-05	 1.11659e-06	 8.34295e-07	 0
43.0088	 -inf	 1.96608e-07	 1.67817e-06	 1.49098e-06	 9.15897e-08	 7.47501e-05	 1.37518e-05	 1.11638e-06	 8.34303e-07	 0
43.5087	 -inf	 1.33541e-07	 1.67535e-06	 1.48866e-06	 9.47215e-08	 7.47543e-05	 1.3728e-05	 1.11617e-06	 8.34311e-07	 0
44.0086	 -inf	 1.0333e-07	 1.66962e-06	 1.48933e-06	 9.7715e-08	 7.47674e-05	 1.37042e-05	 1.11595e-06	 8.3432e-07	 0
44.5085	 -inf	 1.11994e-07	 1.66448e-06	 1.49284e-06	 1.00386e-07	 7.47896e-05	 1.36803e-05	 1.11574e-06	 8.34328e-07	 0
45.0085	 -inf	 1.61174e-07	 1.66297e-06	 1.49833e-06	 1.02545e-07	 7.48209e-05	 1.36564e-05	 1.11552e-06	 8.34336e-07	 0
45.5084	 -inf	 2.08017e-07	 1.66597e-06	 1.50445e-06	 1.04018e-07	 7.4861e-05	 1.36325e-05	 1.1153e-06	 8.34344e-07	 0
46.0083	 -inf	 1.54185e-07	 1.67171e-06	 1.50965e-06	 1.04674e-07	 7.49102e-05	 1.36086e-05	 1.11507e-06	 8.34352e-07	 0
46.5082	 -inf	 1.09267e-07	 1.67677e-06	 1.51257e-06	 1.04452e-07	 7.4968e-05	 1.35846e-05	 1.11485e-06	 8.3436e-07	 0
47.0081	 -inf	 1.04604e-07	 1.67806e-06	 1.51244e-06	 1.03375e-07	 7.50347e-05	 1.35606e-05	 1.11462e-06	 8.34369e-07	 0
47.508	 -inf	 1.39193e-07	 1.67478e-06	 1.50927e-06	 1.01539e-07	 7.51105e-05	 1.35366e-05	 1.11439e-06	 8.34376e-07	 0
48.0079	 -inf	 2.01616e-07	 1.66896e-06	 1.5039e-06	 9.90994e-08	 7.51951e-05	 1.35125e-05	 1.11416e-06	 8.34385e-07	 0
48.5079	 -inf	 1.78144e-07	 1.66414e-06	 1.49773e-06	 9.62425e-08	 7.52884e-05	 1.34885e-05	 1.11392e-06	 8.34393e-07	 0
49.0078	 -inf	 1.2021e-07	 1.66316e-06	 1.49234e-06	 9.31576e-08	 7.53904e-05	 1.34645e-05	 1.11369e-06	 8.34401e-07	 0
49.5077	 -inf	 1.01981e-07	 1.66658e-06	 1.48904e-06	 9.0018e-08	 7.5501e-05	 1.34405e-05	 1.11345e-06	 8.34409e-07	 0
50.0076	 -inf	 1.22163e-07	 1.67236e-06	 1.48865e-06	 8.69697e-08	 7.56201e-05	 1.34165e-05	 1.11321e-06	 8.34418e-07	 0
50.5075	 -inf	 1.81471e-07	 1.67705e-06	 1.49126e-06	 8.41271e-08	 7.57477e-05	 1.33926e-05	 1.11296e-06	 8.34426e-07	 0
51.0074	 -inf	 1.99393e-07	 1.67778e-06	 1.49624e-06	 8.15759e-08	 7.58836e-05	 1.33686e-05	 1.11272e-06	 8.34435e-07	 0
51.5074	 -inf	 1.36486e-07	 1.67413e-06	 1.50237e-06	 7.93765e-08	 7.60278e-05	 1.33447e-05	 1.11247e-06	 8.34443e-07	 0
52.0073	 -inf	 1.03962e-07	 1.66832e-06	 1.50815e-06	 7.75697e-08	 7.61802e-05	 1.33208e-05	 1.11222e-06	 8.34452e-07	 0
52.5072	 -inf	 1.10503e-07	 1.66386e-06	 1.5121e-06	 7.61823e-08	 7.63406e-05	 1.3297e-05	 1.11196e-06	 8.3446e-07	 0
53.0071	 -inf	 1.57437e-07	 1.66331e-06	 1.51321e-06	 7.52305e-08	 7.6509e-05	 1.32732e-05	 1.11171e-06	 8.34469e-07	 0
53.507	 -inf	 2.08201e-07	 1.66703e-06	 1.51113e-06	 7.47231e-08	 7.66852e-05	 1.32494e-05	 1.11145e-06	 8.34478e-07	 0
54.0069	 -inf	 1.57851e-07	 1.67283e-06	 1.50634e-06	 7.46637e-08	 7.68691e-05	 1.32257e-05	 1.11119e-06	 8.34487e-07	 0
54.5069	 -inf	 1.1067e-07	 1.67723e-06	 1.5001e-06	 7.50524e-08	 7.70605e-05	 1.32021e-05	 1.11093e-06	 8.34496e-07	 0
55.0068	 -inf	 1.03901e-07	 1.67756e-06	 1.494e-06	 7.58851e-08	 7.72593e-05	 1.31785e-05	 1.11067e-06	 8.34505e-07	 0
55.5067	 -inf	 1.36167e-07	 1.67363e-06	 1.48957e-06	 7.7153e-08	 7.74653e-05	 1.3155e-05	 1.1104e-06	 8.34513e-07	 0
56.0066	 -inf	 1.99082e-07	 1.66787e-06	 1.48791e-06	 7.88413e-08	 7.76785e-05	 1.31316e-05	 1.11013e-06	 8.34522e-07	 0
56.5065	 -inf	 1.81869e-07	 1.6638e-06	 1.48942e-06	 8.09259e-08	 7.78985e-05	 1.31082e-05	 1.10986e-06	 8.34532e-07	 0
57.0064	 -inf	 1.22425e-07	 1.6638e-06	 1.49375e-06	 8.33703e-08	 7.81253e-05	 1.30849e-05	 1.10959e-06	 8.34541e-07	 0
57.5064	 -inf	 1.02012e-07	 1.66782e-06	 1.49985e-06	 8.61202e-08	 7.83584e-05	 1.30617e-05	 1.10932e-06	 8.3455e-07	 0
58.0063	 -inf	 1.20006e-07	 1.67343e-06	 1.50623e-06	 8.90987e-08	 7.85979e-05	 1.30386e-05	 1.10904e-06	 8.34559e-07	 0
58.5062	 -inf	 1.77715e-07	 1.67727e-06	 1.51128e-06	 9.22012e-08	 7.88435e-05	 1.30156e-05	 1.10876e-06	 8.34568e-07	 0
59.0061	 -inf	 2.018e-07	 1.67702e-06	 1.51368e-06	 9.52923e-08	 7.9095e-05	 1.29926e-05	 1.10848e-06	 8.34577e-07	 0
59.506	 -inf	 1.39531e-07	 1.67285e-06	 1.5128e-06	 9.82082e-08	 7.93521e-05	 1.29698e-05	 1.1082e-06	 8.34587e-07	 0
60.0059	 -inf	 1.04722e-07	 1.66734e-06	 1.50883e-06	 1.00765e-07	 7.96145e-05	 1.29471e-05	 1.10792e-06	 8.34596e-07	 0
60.5059	 -inf	 1.0918e-07	 1.66384e-06	 1.50276e-06	 1.02775e-07	 7.98819e-05	 1.29245e-05	 1.10763e-06	 8.34605e-07	 0
61.0058	 -inf	 1.53843e-07	 1.66441e-06	 1.49613e-06	 1.04075e-07	 8.01543e-05	 1.2902e-05	 1.10734e-06	 8.34615e-07	 0
61.5057	 -inf	 2.07873e-07	 1.66863e-06	 1.49061e-06	 1.0455e-07	 8.04312e-05	 1.28796e-05	 1.10705e-06	 8.34624e-07	 0
62.0056	 -inf	 1.61522e-07	 1.67393e-06	 1.48757e-06	 1.04154e-07	 8.07125e-05	 1.28573e-05	 1.10676e-06	 8.34634e-07	 0
62.5055	 -inf	 1.1219e-07	 1.67712e-06	 1.48777e-06	 1.02926e-07	 8.09976e-05	 1.28352e-05	 1.10646e-06	 8.34643e-07	 0
63.0054	 -inf	 1.03343e-07	 1.67624e-06	 1.4912e-06	 1.00975e-07	 8.12864e-05	 1.28131e-05	 1.10617e-06	 8.34653e-07	 0
63.5053	 -inf	 1.33332e-07	 1.67182e-06	 1.49708e-06	 9.84618e-08	 8.15786e-05	 1.27912e-05	 1.10587e-06	 8.34662e-07	 0
64.0053	 -inf	 1.96266e-07	 1.66666e-06	 1.50393e-06	 9.55732e-08	 8.18736e-05	 1.27695e-05	 1.10557e-06	 8.34672e-07	 0
64.5054	 -inf	 1.85421e-07	 1.66392e-06	 1.51005e-06	 9.24939e-08	 8.21714e-05	 1.27478e-05	 1.10527e-06	 8.34682e-07	 0
65.0055	 -inf	 1.24746e-07	 1.66521e-06	 1.51386e-06	 8.93905e-08	 8.24714e-05	 1.27264e-05	 1.10496e-06	 8.34692e-07	 0
65.5056	 -inf	 1.02173e-07	 1.66967e-06	 1.51439e-06	 8.64014e-08	 8.27734e-05	 1.2705e-05	 1.10466e-06	 8.34701e-07	 0
66.0057	 -inf	 1.18028e-07	 1.67458e-06	 1.51146e-06	 8.36344e-08	 8.30768e-05	 1.26838e-05	 1.10435e-06	 8.34711e-07	 0
66.5058	 -inf	 1.73962e-07	 1.67696e-06	 1.50581e-06	 8.11695e-08	 8.33814e-05	 1.26628e-05	 1.10404e-06	 8.34721e-07	 0
67.0059	 -inf	 2.03783e-07	 1.67542e-06	 1.49885e-06	 7.90628e-08	 8.36866e-05	 1.26419e-05	 1.10373e-06	 8.34731e-07	 0
67.506	 -inf	 1.42656e-07	 1.67094e-06	 1.49229e-06	 7.73521e-08	 8.39923e-05	 1.26211e-05	 1.10341e-06	 8.34741e-07	 0
68.0061	 -inf	 1.05593e-07	 1.66631e-06	 1.48776e-06	 7.6062e-08	 8.42977e-05	 1.26005e-05	 1.1031e-06	 8.34751e-07	 0
68.5062	 -inf	 1.07998e-07	 1.66432e-06	 1.48638e-06	 7.52074e-08	 8.46027e-05	 1.25801e-05	 1.10278e-06	 8.34761e-07	 0
69.0063	 -inf	 1.50406e-07	 1.66612e-06	 1.48851e-06	 7.47966e-08	 8.49065e-05	 1.25598e-05	 1.10246e-06	 8.34771e-07	 0
69.5064	 -inf	 2.07138e-07	 1.67055e-06	 1.49367e-06	 7.4833e-08	 8.5209e-05	 1.25397e-05	 1.10214e-06	 8.34781e-07	 0
70.0065	 -inf	 1.65185e-07	 1.67487e-06	 1.50063e-06	 7.53161e-08	 8.55096e-05	 1.25198e-05	 1.10181e-06	 8.34791e-07	 0
70.5067	 -inf	 1.13794e-07	 1.67645e-06	 1.50769e-06	 7.62418e-08	 8.58079e-05	 1.25e-05	 1.10149e-06	 8.34801e-07	 0
71.0068	 -inf	 1.02899e-07	 1.67439e-06	 1.51307e-06	 7.76003e-08	 8.61033e-05	 1.24804e-05	 1.10116e-06	 8.34811e-07	 0
71.5069	 -inf	 1.3069e-07	 1.67002e-06	 1.51538e-06	 7.93755e-08	 8.63954e-05	 1.2461e-05	 1.10083e-06	 8.34821e-07	 0
72.007	 -inf	 1.93318e-07	 1.66603e-06	 1.51401e-06	 8.15402e-08	 8.66837e-05	 1.24418e-05	 1.1005e-06	 8.34831e-07	 0
72.5071	 -inf	 1.88777e-07	 1.66484e-06	 1.5093e-06	 8.40538e-08	 8.69677e-05	 1.24227e-05	 1.10017e-06	 8.34842e-07	 0
73.0072	 -inf	 1.27115e-07	 1.66713e-06	 1.50246e-06	 8.68558e-08	 8.7247e-05	 1.24039e-05	 1.09984e-06	 8.34852e-07	 0
73.5073	 -inf	 1.02421e-07	 1.67139e-06	 1.49518e-06	 8.98616e-08	 8.75211e-05	 1.23852e-05	 1.0995e-06	 8.34862e-07	 0
74.0074	 -inf	 1.16243e-07	 1.67492e-06	 1.48927e-06	 9.29574e-08	 8.77895e-05	 1.23667e-05	 1.09917e-06	 8.34873e-07	 0
74.5075	 -inf	 1.70394e-07	 1.67563e-06	 1.48611e-06	 9.59989e-08	 8.80518e-05	 1.23484e-05	 1.09883e-06	 8.34883e-07	 0
75.0076	 -inf	 2.05384e-07	 1.67319e-06	 1.48646e-06	 9.88157e-08	 8.83073e-05	 1.23302e-05	 1.09849e-06	 8.34894e-07	 0
75.5077	 -inf	 1.45729e-07	 1.66916e-06	 1.4903e-06	 1.01222e-07	 8.85557e-05	 1.23123e-05	 1.09814e-06	 8.34904e-07	 0
76.0078	 -inf	 1.06526e-07	 1.66604e-06	 1.49673e-06	 1.03038e-07	 8.87965e-05	 1.22946e-05	 1.0978e-06	 8.34914e-07	 0
76.5079	 -inf	 1.06981e-07	 1.66572e-06	 1.50422e-06	 1.04111e-07	 8.90292e-05	 1.22771e-05	 1.09746e-06	 8.34925e-07	 0
77.008	 -inf	 1.47103e-07	 1.66842e-06	 1.51091e-06	 1.04348e-07	 8.92534e-05	 1.22597e-05	 1.09711e-06	 8.34936e-07	 0
77.5081	 -inf	 2.0582e-07	 1.67241e-06	 1.51509e-06	 1.03726e-07	 8.94687e-05	 1.22426e-05	 1.09676e-06	 8.34947e-07	 0
78.0083	 -inf	 1.68797e-07	 1.67516e-06	 1.51569e-06	 1.02304e-07	 8.96745e-05	 1.22257e-05	 1.09641e-06	 8.34958e-07	 0
78.5084	 -inf	 1.15548e-07	 1.67498e-06	 1.51254e-06	 1.00207e-07	 8.98706e-05	 1.2209e-05	 1.09606e-06	 8.34969e-07	 0
79.0085	 -inf	 1.02598e-07	 1.67205e-06	 1.50645e-06	 9.76014e-08	 9.00565e-05	 1.21925e-05	 1.0957e-06	 8.3498e-07	 0
79.5086	 -inf	 1.28137e-07	 1.66825e-06	 1.49896e-06	 9.4674e-08	 9.02318e-05	 1.21762e-05	 1.09535e-06	 8.34991e-07	 0
80.0087	 -inf	 1.89953e-07	 1.66592e-06	 1.49192e-06	 9.16038e-08	 9.03963e-05	 1.21602e-05	 1.09499e-06	 8.35002e-07	 0
80.5088	 -inf	 1.91938e-07	 1.66649e-06	 1.487e-06	 8.85487e-08	 9.05494e-05	 1.21443e-05	 1.09463e-06	 8.35013e-07	 0
81.0089	 -inf	 1.29711e-07	 1.66958e-06	 1.48535e-06	 8.56376e-08	 9.06909e-05	 1.21286e-05	 1.09427e-06	 8.35024e-07	 0
81.509	 -inf	 1.02824e-07	 1.67327e-06	 1.48738e-06	 8.29697e-08	 9.08206e-05	 1.21132e-05	 1.09391e-06	 8.35036e-07	 0
82.0091	 -inf	 1.14494e-07	 1.67519e-06	 1.49265e-06	 8.06179e-08	 9.0938e-05	 1.2098e-05	 1.09355e-06	 8.35048e-07	 0
