19.7977, 2.18244
30.3467, 1.53555

0.461235, -0.879115
-0.156141, -0.652935
0.286167, -1.5864
0, 0
1.99446, -1.55581
2.78931, 4.23064
9.51004, 3.67507
20.2627, 2.41079
30.8217, 1.74156

0.828381, -0.54342
0.258069, -0.852052
1.2164, -1.15923
0, 0
2.4701, -0.833935
2.96487, 4.65978
9.80717, 4.15634
20.6115, 2.85881
31.1809, 2.16732

0.987067, -0.0711069
0.953261, -0.623713
1.69984, -0.217415
0, 0
2.6492, 0.0401152
2.92896, 5.21823
9.89368, 4.77311
20.7513, 3.44335
31.3314, 2.72968

0.896635, 0.419115
1.35852, 0.349777
1.49619, 0.832247
0, 0
2.4898, 0.926117
2.64123, 5.78719
9.72893, 5.40663
20.6414, 4.04569
31.2324, 3.30993

0.579976, 0.803639
0.666549, 1.33064
0.698458, 1.52296
0, 0
2.01939, 1.67952
2.12485, 6.243
9.33583, 5.93323
20.3046, 4.54222
30.907, 3.78445

0.117462, 0.986251
-0.386027, 1.37778
-0.317774, 1.57206
0, 0
1.32824, 2.18556
1.46047, 6.48938
8.79478, 6.25669
19.8214, 4.83673
30.4355, 4.05703

-0.37454, 0.922549
-1.02503, 0.795026
-1.09828, 1.01768
0, 0
0.546659, 2.38512
0.764767, 6.48187
8.22216, 6.33258
19.308, 4.8848
29.9342, 4.08327

-0.773797, 0.630003
-1.03581, 0.0972242
-1.34513, 0.176561
0, 0
-0.186693, 2.28543
0.160248, 6.23791
7.74023, 6.17833
18.8868, 4.7039
29.5254, 3.88064

-0.982417, 0.182099
-0.62116, -0.140294
-1.05269, -0.542952
0, 0
-0.756522, 1.95438
-0.254906, 5.83097
7.44691, 5.86741
18.6557, 4.36752
29.3069, 3.52262

-0.949846, -0.310567
-0.647887, 0.0827614
-0.476233, -0.863015
0, 0
-1.09516, 1.50119
-0.429851, 5.37162
7.39277, 5.51037
18.6651, 3.98625
29.3294, 3.11981

-0.684201, -0.727006
-1.01472, -0.217179
0.0422369, -0.767509
0, 0
-1.19482, 1.04905
-0.37242, 4.98086
7.56972, 5.22817
18.9069, 3.68107
29.5847, 2.7932

-0.250244, -0.964479
-0.912113, -0.897681
0.282539, -0.468063
0, 0
-1.10611, 0.705708
-0.147094, 4.76142
7.91302, 5.12353
19.3165, 3.55473
30.008, 2.64552

0.245506, -0.963255
-0.206941, -1.39789
0.257805, -0.234136
0, 0
-0.923409, 0.538029
0.139888, 4.77306
8.31617, 5.25615
19.7873, 3.66694
30.4928, 2.73651

0.679938, -0.722072
0.844287, -1.21383
0.164003, -0.205619
0, 0
-0.759762, 0.555918
0.365694, 5.01706
8.65609, 5.62725
20.1961, 4.01897
30.9161, 3.06743

0.943764, -0.299899
1.38505, -0.1356
0.213762, -0.310742
0, 0
-0.716426, 0.71008
0.421307, 5.4345
8.82351, 6.17785
20.4338, 4.55184
31.1685, 3.5793

0.969829, 0.197751
0.856499, 0.75583
0.470273, -0.333692
0, 0
-0.854438, 0.905355
0.239844, 5.9199
8.7513, 6.8024
20.433, 5.16004
31.1828, 4.16661

0.751243, 0.645518
0.14696, 0.899517
0.786956, -0.0819003
0, 0
-1.17636, 1.02716
-0.185317, 6.34797
8.4326, 7.37551
20.1871, 5.7182
30.9523, 4.70401

0.343482, 0.930832
-0.24367, 0.648712
0.892326, 0.453319
0, 0
-1.62408, 0.973959
-0.798442, 6.6062
7.92293, 7.78458
19.7513, 6.11375
30.5323, 5.07891

-0.150445, 0.983001
-0.220623, 0.427776
0.574034, 1.04889
0, 0
-2.09356, 0.686207
-1.49626, 6.62398
7.32531, 7.95891
19.2288, 6.276
30.0258, 5.22064

-0.607074, 0.790499
-0.152365, 0.680063
-0.15241, 1.35938
0, 0
-2.46192, 0.163554
-2.15505, 6.38985
6.76324, 7.88694
18.743, 6.19342
29.5564, 5.11766

-0.9137, 0.402461
-0.792443, 0.916418
-1.00779, 1.12573
0, 0
-2.61863, -0.533762
-2.66187, 5.95305
6.34945, 7.61777
18.4066, 5.91513
29.2368, 4.8191

-0.995545, -0.0846756
-1.47652, 0.328628
-1.58119, 0.351364
0, 0
-2.49279, -1.29839
-2.94169, 5.4101
6.15874, 7.24783
18.2943, 5.53757
29.1416, 4.4214

-0.832955, -0.551038
-1.4899, -0.648958
-1.55367, -0.667754
0, 0
-2.07039, -1.99991
-2.97461, 4.881
6.2108, 6.89695
18.4259, 5.18062
29.2906, 4.04444

-0.465641, -0.881905
-0.760214, -1.404
-0.882601, -1.48019
0, 0
-1.39872, -2.51365
-2.80013, 4.48056
6.46595, 6.67984
18.7617, 4.95898
29.6441, 3.80294

0.0165165, -0.995037
0.352161, -1.35006
0.157785, -1.70928
0, 0
-0.577257, -2.74833
-2.50788, 4.29116
6.83433, 6.67871
19.2117, 4.9549
30.1121, 3.77913

0.494437, -0.861063
0.824317, -0.497516
1.10702, -1.25315
0, 0
0.263194, -2.66697
-2.21672, 4.3423
7.1969, 6.92292
19.6568, 5.19774
30.5757, 4.00238

0.848653, -0.511923
0.549264, 0.0106369
1.55566, -0.34072
0, 0
0.989359, -2.29584
-2.04592, 4.60215
7.43421, 7.38049
19.9777, 5.65556
30.9153, 4.44075

0.989561, -0.0342243
0.332018, 0.0627422
1.3562, 0.595135
0, 0
1.49596, -1.71862
-2.08486, 4.98427
7.4567, 7.96481
20.0846, 6.24175
31.0413, 5.00764

0.881114, 0.452065
0.403488, 0.038292
0.682471, 1.15405
0, 0
1.72988, -1.05575
-2.36938, 5.36882
7.22835, 8.5559
19.9417, 6.83634
30.9176, 5.58308

0.550723, 0.824527
0.679294, 0.315777
-0.0922514, 1.17079
0, 0
1.70096, -0.434338
-2.87189, 5.63355
6.77659, 9.03131
19.5762, 7.3169
30.5718, 6.04464

0.082027, 0.990099
0.534537, 1.11254
-0.614081, 0.769883
0, 0
1.47591, 0.0432678
-3.50852, 5.68555
6.18511, 9.29794
19.0718, 7.59038
30.0874, 6.29927

-0.40727, 0.908584
-0.484115, 1.4664
-0.732721, 0.256122
0, 0
1.15775, 0.32292
-4.16142, 5.48479
5.57162, 9.3156
18.5462, 7.61656
29.5821, 6.30676

-0.795687, 0.601698
-1.38489, 0.883185
-0.551858, -0.0841685
0, 0
0.857041, 0.408349
-4.70891, 5.05313
5.05766, 9.10597
18.1209, 7.41717
29.1775, 6.08884

-0.987911, 0.146332
-1.59066, -0.108253
-0.324705, -0.152016
0, 0
0.663348, 0.355713
-5.05551, 4.46765
4.73855, 8.74593
17.8912, 7.06909
